"x","y"
52.5964,43.5675
59.8186,57.571
63.119,164.505
61.1344,160.65
61.5918,70.3831
66.6853,137.328
67.2097,124.329
62.0042,99.5709
58.3322,107.683
60.9373,164.404
67.1521,100.444
68.4278,153.584
63.727,65.0207
50.7118,133.231
66.1956,93.7089
53.6877,101.41
66.9291,69.2032
48.5019,43.4649
61.3088,97.8527
59.2619,91.4645
76.1393,106.521
62.6605,69.1309
62.8121,110.087
55.8663,64.4635
65.2961,175.73
68.3683,62.396
56.4475,37.5522
61.188,32.7993
63.8446,159.119
64.1915,159.87
53.9548,159.548
69.4537,70.6731
59.4872,125.796
66.8695,68.9113
64.7144,143.533
58.9988,48.1063
69.6256,151.599
66.5848,111.065
60.5273,87.4781
65.7582,-174.28
58.4036,33.2029
66.8445,115.431
62.024,144.712
56.4909,113.946
61.653,126.857
62.6744,163.055
61.3595,149.435
54.0316,125.069
75.5529,141.882
74.9946,58.3172
67.4408,174.845
69.0638,127.71
45.1919,132.656
47.0009,39.27
52.2944,116.975
67.2322,126.207
75.6411,102.489
54.5531,123.263
56.6296,48.855
52.1453,92.3837
70.5372,157
74.4228,93.5014
64.0151,170.331
44.622,45.0919
63.8256,52.7973
57.0333,38.8392
60.9677,64.5497
65.6183,167.082
58.5425,80.7935
54.4749,61.0984
50.2683,127.578
68.4448,155.193
59.9239,44.2825
71.5248,86.5957
62.8998,145.309
64.7663,113.576
62.1286,152.774
57.7889,160.013
66.5069,164.174
68.6252,109.674
61.2817,113.419
70.0465,123.353
48.3364,41.8053
69.9988,100.691
54.8695,96.4329
62.4071,105.574
46.0552,38.494
52.6359,95.1815
73.1103,108.045
55.5729,97.1981
70.4022,138.776
64.4007,62.8976
67.3162,151.941
51.7867,59.2191
51.5312,46.3743
73.0594,88.7343
71.9921,54.5727
64.7507,160.474
56.1792,121.683
65.9773,119.503
68.584,127.563
52.0506,88.098
71.9206,141.156
45.534,45.6459
55.0648,113.555
55.2454,109.962
59.2689,93.2489
62.8444,141.612
79.5178,96.5763
54.9357,102.184
56.4756,55.0014
67.3616,81.3911
66.8315,168.556
55.9268,50.7014
61.656,125.898
49.8725,117.287
63.0341,60.3621
56.8225,72.4219
57.5387,61.1466
67.1785,150.383
56.9028,73.5264
58.0716,71.7771
65.9388,152.001
58.4658,43.4372
70.241,74.3414
57.9737,138.013
60.7597,94.7244
63.9512,67.761
52.5476,135.185
67.628,105.822
59.0897,62.8048
62.8953,87.0836
58.347,129.244
51.3625,134.994
71.0827,133.986
69.9064,111.164
73.8097,87.0535
68.7422,141.954
75.5848,140.66
51.8632,137.892
57.9956,133.286
55.4435,103.978
64.6895,121.122
56.6141,44.6065
44.1254,134.776
57.4905,128.362
48.5474,45.0541
59.6414,35.621
62.7376,118.718
68.2538,134.213
50.7743,87.1474
65.5382,105.026
69.2957,71.846
62.0012,170.065
58.1798,136.26
52.7823,129.529
60.96,40.115
68.5823,151.501
51.8975,44.4151
51.7021,106.754
66.818,170.604
59.3911,141.575
52.6737,100.335
61.5407,76.5034
63.3505,142.849
57.2241,95.3581
66.8971,38.0104
51.8337,89.8507
49.847,139.371
44.7288,37.8691
66.9232,62.7375
59.4935,42.538
69.7087,117.856
58.8672,111.44
75.2855,100.83
66.5076,56.0285
58.8839,69.8838
56.1504,53.3664
57.7122,90.4935
67.3495,130.218
66.8625,155.902
56.3541,92.5237
55.9746,105.857
65.7563,175.318
54.1308,93.3958
60.061,42.6438
54.1689,105.129
52.06,57.572
56.0507,46.8917
65.8917,33.584
62.9547,68.5608
59.5357,145.723
71.5473,81.9527
70.5013,134.011
65.9804,156.333
69.5787,95.6912
54.3518,115.087
62.7426,111.157
56.8534,92.7339
58.533,135.533
65.41,32.1143
57.7586,28.2116
51.1181,35.2622
66.7223,119.959
59.9454,96.3411
58.2068,97.4096
69.1497,33.638
72.9819,101.599
66.2546,56.076
54.4738,94.4142
62.0129,169.976
50.2255,108.999
57.3435,102.079
62.098,159.742
48.1036,44.5351
51.6539,120.587
50.7373,135.294
65.8821,33.9313
69.6349,108.343
70.0169,86.0756
64.4804,138.428
61.9589,52.6195
51.0985,83.0174
69.2638,34.5653
59.9828,77.6396
65.4804,80.7728
69.649,106.897
69.6972,70.0041
64.7458,78.7547
70.1609,68.5913
68.5455,142.769
70.4504,144.664
56.0109,110.522
57.2979,99.8884
46.5769,47.757
59.3438,130.228
56.4509,52.2286
64.2654,172.752
61.5318,43.3093
56.6438,129.519
50.8867,83.6197
70.2503,86.6849
58.0462,87.5262
72.8575,113.87
68.1087,142.094
67.6414,35.0667
56.0186,114.396
70.6046,114.427
73.9571,91.5465
64.6702,63.2768
57.3324,43.6621
66.3695,177.692
66.3515,69.0323
69.5011,107.162
58.0589,53.7439
59.3882,95.4216
59.2106,89.8455
59.4574,126.813
56.4948,43.4544
70.5434,72.0439
59.7427,99.7189
63.0324,87.6177
63.1671,108.99
58.9183,123.011
65.0964,57.5528
57.7231,94.1099
71.7988,86.1653
69.36,104.436
54.5417,75.0535
62.0591,103.55
61.1276,95.3663
60.4926,83.0153
46.5009,135.208
47.3898,45.9505
61.3484,74.4543
71.1336,102.184
67.7399,49.0178
55.5809,40.6016
57.0942,131.902
61.5983,157.173
64.985,169.789
61.8466,126.211
60.1705,137.628
52.0029,95.6911
63.1962,60.9604
43.9343,42.9122
52.409,78.9703
68.4394,99.1213
61.2713,84.1549
70.0231,102.952
67.7437,77.8717
50.7353,37.6306
60.2661,94.4367
72.12,143.014
69.812,109.36
55.0834,67.9996
70.278,99.9733
58.1877,95.8635
72.4088,126.387
64.1503,147.195
51.958,90.2823
72.7899,54.5189
61.8866,118.227
57.6606,31.2111
51.8,113.188
52.7501,45.4243
58.4867,72.4213
51.1081,133.275
59.4612,115.911
61.7929,165.834
56.3303,45.0227
56.5099,127.439
61.45,121.938
63.6175,63.8962
65.3769,70.999
54.8859,91.1102
61.2981,91.6534
60.1444,128.045
46.8735,41.6158
55.2705,116.607
63.5559,53.3149
61.0588,144.619
45.8565,44.7099
62.9974,171.699
51.5687,40.9853
68.2475,153.712
66.4356,116.128
52.387,158.221
67.741,78.2531
65.6105,49.9458
71.9248,108.639
66.8417,122.974
52.0248,47.922
60.0068,62.9962
60.6888,106.512
66.1271,80.3249
54.3874,64.014
69.1854,129.885
76.1117,95.3996
58.059,114.381
57.791,104.672
62.1482,68.6897
68.1985,35.0087
69.658,118.612
49.3444,45.3177
63.1302,82.3286
68.8044,144.905
43.5903,43.3832
63.4418,81.1013
68.9678,156.904
49.8692,135.384
59.2045,100.136
58.3567,129.781
59.9941,111.174
55.0984,95.6728
69.9099,143.505
66.6719,171.184
70.7262,127.964
68.0469,165.119
52.2045,51.6586
67.3419,110.248
66.9789,177.348
64.5901,151.872
48.7675,87.6103
61.5274,146.08
67.1725,37.5537
65.5962,160.977
55.4874,38.3761
70.1531,70.1568
61.8123,58.869
42.4377,46.3163
66.3429,156.2
62.2402,139.397
57.4706,55.4602
64.821,176.275
61.4713,138.731
53.1048,121.595
67.2018,64.9814
68.8447,124.587
73.8705,95.4447
48.0754,42.9644
56.7791,127.127
59.2109,116.503
50.5598,46.0702
49.994,85.6183
59.4088,112.479
55.7261,29.6883
65.1947,54.9476
59.1391,38.3201
71.539,73.4317
64.1701,46.7054
66.9348,48.8003
66.3212,160.524
64.146,88.2467
71.8435,125.1
52.9254,54.9012
64.1087,33.3324
67.8327,33.8345
54.9985,156.885
69.5217,133.881
72.0296,106.644
54.3369,113.119
50.3039,130.19
69.8285,147.84
68.5981,29.7999
59.8732,145.753
61.5365,50.6922
63.542,149.423
72.6516,102.593
64.4263,53.3898
61.3844,89.5174
64.8983,104.127
79.0445,102.175
67.7054,34.2396
57.4899,42.4898
59.2275,98.1451
49.6225,86.5969
48.724,136.415
80.1397,97.6093
64.2623,158.907
67.3233,59.0425
67.5368,128.061
56.9497,157.959
69.0306,89.4581
64.3159,146.821
59.0489,120.208
67.3233,84.2545
57.5264,120.043
66.7235,134.514
56.6762,59.8389
61.001,100.412
70.9354,56.1983
58.5697,31.6721
57.9041,41.9606
72.4619,97.9153
71.4727,119.373
51.4845,79.4607
63.996,121.164
63.7433,48.9686
60.0902,84.9908
62.5148,116.685
64.3524,122.786
57.7619,119.186
68.3668,148.272
63.4537,46.9003
63.722,148.742
64.1579,41.4512
66.8295,168.124
76.1049,104.004
54.7073,62.1855
63.3784,57.8616
71.4025,133.187
55.9358,125.822
69.3057,105.386
69.5977,145.677
61.4682,110.643
70.0268,146.035
51.2503,82.6722
70.0316,105.484
71.5048,101.89
61.1478,129.905
66.3356,64.8153
59.9772,83.271
67.9834,82.2611
69.4694,156.531
49.2749,129.703
73.2238,97.0218
53.4612,44.4432
70.7532,117.251
64.3905,135.475
49.2875,136.43
53.8244,124.354
66.5055,163.677
54.5722,33.2863
61.145,58.682
67.2375,69.8198
60.8363,136.265
51.2218,105.635
69.084,124.354
62.6723,104.138
59.0256,132.224
67.8499,64.9634
67.8401,145.301
46.8746,134.235
50.8787,55.2871
65.9639,79.6518
57.9804,128.867
61.1167,100.773
53.843,116.704
53.9952,139.691
52.3578,59.7856
72.6125,94.694
52.0541,50.6086
53.2346,105.55
63.7821,159.521
63.1048,65.8098
65.799,30.2062
66.4834,62.2106
61.6718,73.1512
73.0637,81.07
64.7643,164.988
56.2769,161.65
57.523,133.924
52.8,133.598
49.1014,131.125
68.7076,168.027
63.2027,66.8773
67.6531,94.4545
60.7169,73.5411
68.9594,150.922
62.4186,50.5838
67.6048,51.7325
61.0452,123.851
71.9268,94.2284
55.0256,31.0688
69.7619,107.741
66.1548,83.4935
66.8703,175.234
72.4351,83.0277
51.7092,82.9877
67.1413,100.096
72.082,148.962
61.9808,126.304
58.4796,59.2055
44.8887,43.3185
57.9596,67.8759
57.7132,58.6254
69.5944,114.705
66.852,123.3
69.6275,117.884
52.6105,111.25
64.3521,102.171
63.3949,88.9799
66.2086,72.8621
62.3967,118.554
49.7626,130.066
65.365,141.756
43.5298,42.1719
60.053,124.661
52.489,103.073
51.9663,44.6352
58.9774,84.6152
59.5194,140.617
61.9929,152.671
56.681,94.2518
64.4722,62.9025
63.4203,74.0735
58.1328,116.246
54.1002,115.509
50.9096,48.2688
63.2295,112.165
59.0771,70.9609
75.8838,63.9694
50.1633,130.961
51.6049,156.644
48.5328,132.24
49.9206,94.9655
41.9945,48.2167
63.986,61.6185
58.5152,92.4491
55.6259,74.8437
69.4226,151.645
51.2936,88.9598
61.8455,76.0557
66.1816,125.907
70.8333,151.555
69.4563,62.1469
71.9669,97.2998
61.8516,80.3682
72.467,114.31
51.5646,136.407
49.7061,60.6301
44.3476,41.449
60.7181,135.886
61.5074,95.4495
66.4854,177.474
64.8311,173.428
51.4164,59.9296
58.6099,120.912
54.3747,113.92
61.1253,146.735
65.9367,135.5
62.439,71.5185
55.9438,74.8759
65.394,170.164
70.507,120.128
50.7208,61.4204
71.087,85.2876
67.9994,104.675
62.5722,136.833
66.8078,66.8479
60.5476,53.443
67.6447,70.6172
64.8075,126.037
73.6537,101.979
71.9543,111.927
62.4038,136.885
73.2942,126.161
59.2689,46.3305
67.8551,72.0875
60.8356,43.7327
67.1715,75.6434
57.6547,134.913
53.9747,84.5742
60.6237,93.1467
57.5788,48.8145
56.6067,93.0992
79.7184,99.5417
53.3528,102.682
67.6373,113.199
63.1178,137.371
59.912,33.041
70.7,148.777
50.0153,132.377
56.4191,107.904
68.0793,95.7188
61.7358,53.8174
58.71,29.1464
61.3896,88.0985
56.6933,75.3244
54.4538,98.7467
57.7813,133.434
59.4531,99.4125
65.8857,83.7249
60.6631,34.0392
64.1473,124.57
57.3737,110.218
75.5228,101.269
70.3235,67.8201
75.7996,104.828
46.2746,40.1607
61.8244,100.277
67.4073,136.635
67.9932,153.451
52.5355,112.486
63.2825,174.045
50.5709,39.3523
59.5995,63.3505
64.5797,144.809
64.4832,83.5599
75.077,103.349
60.0818,85.4566
61.2273,167.015
58.8926,72.1699
64.3308,80.6254
69.4927,157.977
66.8843,144.25
68.3663,161.68
65.4048,32.0168
56.0663,56.0241
53.7816,96.8244
50.7621,113.962
59.3819,162.481
66.9941,59.0762
50.4811,114.02
63.9259,163.839
61.4842,121.868
70.5334,136.223
50.9461,136.558
43.7658,46.2148
53.8424,57.4399
64.0246,157.499
67.4276,93.7969
69.7457,143.912
58.476,83.4693
62.8176,159.873
51.488,35.1555
71.0655,113.928
67.6026,56.6171
73.0828,92.5514
64.9934,85.0822
65.7473,103.993
67.2271,174.063
64.5247,172.831
62.7363,167.498
62.1452,145.875
55.9105,45.7473
57.9948,28.5865
68.7471,167.47
51.3385,80.9235
58.6223,120.889
60.0051,36.929
60.6666,140.677
61.4132,84.2956
53.2618,113.559
70.4827,136.019
63.3033,35.9829
53.0331,99.5024
53.2541,59.9219
54.3697,84.9965
53.8479,41.8101
68.3909,179.113
65.631,55.1361
67.7941,143.717
67.6441,82.5549
60.0776,119.566
65.7403,153.466
57.6893,48.5396
66.3019,137.098
56.2077,76.3016
48.5934,132.286
74.8818,141.248
65.7958,-178.101
71.0155,132.764
72.9728,113.942
66.6697,152.317
57.3741,36.2315
63.6471,133.225
62.8226,128.526
57.7657,58.182
66.2492,171.401
64.6326,97.5428
56.7928,87.4589
59.604,56.0732
71.2373,106.293
68.7258,114.394
71.5724,121.245
57.8243,86.7551
55.2001,92.1212
60.5682,54.9868
67.5424,84.3597
69.275,32.4279
51.2307,42.6479
65.684,108.44
67.7574,55.1305
52.601,157.707
65.0622,57.4623
65.6859,76.6994
67.1415,147.935
56.6659,55.4527
65.113,126.044
67.079,142.405
52.4645,41.2606
56.1697,60.6886
61.39,172.559
66.8394,53.3706
61.5704,118.233
66.5259,-172.702
70.4125,122.471
65.3443,68.2701
52.9562,127.532
69.8833,88.2418
59.6622,96.0775
65.5942,105.517
61.1959,66.4234
58.6704,63.0874
63.2738,75.0789
53.0647,100.811
61.0776,144.976
53.5729,95.8346
65.5616,65.4045
50.1276,133.256
55.3644,59.4409
79.4695,93.5862
55.2673,67.6173
70.1131,91.2913
62.8904,176.679
72.0083,91.6321
62.9307,67.6488
55.7436,57.8745
67.8925,37.5148
69.4945,135.681
74.3081,101.013
56.1409,104.142
60.5587,95.3877
58.758,44.7574
54.0578,87.9812
53.476,99.3779
44.1426,39.5805
63.6802,53.5087
60.3198,71.2207
77.1469,103.687
57.4462,28.7951
54.1049,104.301
57.8071,90.9819
51.0189,102.595
65.598,113.47
54.4764,74.8899
65.2283,88.035
53.6857,48.7296
68.6792,117.377
50.7809,105.113
63.6348,104.355
56.0195,98.8
59.4878,147.499
71.0165,128.573
53.1094,142.457
72.6461,95.7643
75.6362,144.169
70.2235,150.733
57.895,157.667
49.7156,88.694
64.6144,75.429
57.6012,124.013
69.3539,111.914
56.7921,93.0807
60.0696,149.305
53.7823,82.6392
60.7165,105.76
61.7555,44.9552
56.583,44.6592
67.4396,93.6712
53.4495,49.3568
60.2402,91.9607
53.4238,49.4674
76.3825,110.222
55.3097,44.9372
60.1501,51.6074
56.4053,112.541
66.4658,147.901
57.716,58.3592
65.5204,153.588
70.2734,88.9987
70.74,99.8815
68.7399,177.896
66.888,104.85
60.2053,91.7779
64.4487,45.5852
60.0213,85.9409
67.0925,92.9858
46.4995,40.1428
73.1864,114.486
57.4336,82.624
65.3412,75.3991
49.9287,44.0805
51.1001,112.967
61.2581,110.824
62.989,156.612
48.3924,134.923
51.831,134.512
67.7182,89.596
71.2765,93.6767
71.0143,76.5986
55.9599,107.799
49.0671,131.367
67.4337,48.3169
64.0652,84.1264
76.0269,97.2428
67.1896,91.5809
62.153,136.505
58.1246,78.4586
60.9094,135.027
68.018,66.4361
58.4104,124.15
62.5749,94.6915
54.0769,33.5959
71.3728,127.819
63.9679,135.029
50.7689,119.06
58.812,129.07
50.6234,136.624
69.4929,95.9721
58.2768,92.8596
53.9061,122.857
65.5616,57.5514
65.1508,120.931
67.4674,166.931
64.749,56.4921
52.038,106.151
63.3024,134.798
67.3797,102.929
64.283,68.9719
65.2742,105.534
64.1449,55.1636
62.5109,150.337
61.3108,74.4457
60.0257,127.582
52.8346,83.9188
71.3897,70.8378
56.3585,128.313
65.4175,127.014
71.9294,85.0362
68.2954,156.717
66.1589,61.7916
54.4514,129.786
46.7918,41.785
75.8211,62.9768
65.546,74.9133
66.5227,128.136
52.8862,142.848
57.5992,75.1169
49.2477,136.559
69.3584,131.917
72.7243,124.619
61.2837,120.723
68.6685,30.5251
71.6945,113.911
59.532,79.9614
63.7244,116.506
64.4474,174.689
62.7958,50.8419
64.3575,32.6087
62.1536,79.0873
64.0007,95.3985
66.2812,78.6114
69.4459,164.283
55.7907,110.862
57.9621,93.2543
60.3879,67.9776
59.9173,114.18
66.7104,38.7134
72.7152,100.051
61.9432,60.7855
70.1582,79.6322
59.8706,60.9037
68.7589,110.115
59.911,69.8518
70.7189,81.1162
62.6244,54.1451
60.7762,64.9782
66.1517,140.993
72.6156,83.0065
70.9589,103.781
61.6859,141.604
59.3801,128.515
60.326,132.489
72.6466,121.873
68.165,72.2446
53.2125,81.1581
68.3316,162.635
56.7733,84.4016
53.1002,121.843
66.9074,108.379
63.7587,95.3398
67.3958,134.173
75.0583,111.283
48.0384,135.667
55.5786,129.099
75.1865,102.752
55.7821,29.463
64.0395,47.0166
70.8238,142.689
67.6574,135.67
59.6639,141.933
62.9398,107.712
68.1117,158.211
69.0673,124.392
63.7463,43.1851
50.7463,60.2452
68.0716,114.303
46.2224,39.8212
61.176,37.7751
55.4985,44.2685
55.08,158.539
61.6187,128.188
66.5106,140.128
50.4734,129.607
59.5544,140.723
68.516,120.042
63.5396,144.533
45.5273,134.788
51.8694,82.9737
52.7467,89.3709
67.0018,65.2453
67.2611,76.6554
67.3452,97.6843
52.5638,139.44
57.3033,157.301
49.5467,133.487
67.9872,55.4346
61.9205,166.187
72.8108,87.9569
55.9128,91.731
58.6942,51.6504
53.576,90.0293
71.6235,52.966
54.0467,112.09
57.1182,80.5369
63.1988,85.8256
74.4493,98.685
61.0269,93.2223
70.38,93.7525
60.5427,70.8869
60.063,133.066
56.8957,138.489
56.8495,42.2945
70.0698,122.488
66.7282,137.31
65.3018,138.878
53.3508,100.287
64.4238,67.6965
51.2785,88.1252
72.542,95.6487
43.5147,45.7116
59.7854,88.7937
57.8055,85.5591
60.8051,110.173
75.0334,99.1833
62.1477,54.0412
64.4115,164.117
58.0382,96.6563
61.0348,108.807
63.9151,123.79
54.6145,50.0814
64.2918,160.356
62.5235,125.945
67.2095,85.0173
54.855,127.195
75.8013,142.275
64.1571,145.938
52.8546,32.0273
63.2818,55.9743
54.9357,80.096
62.7151,147.419
66.6847,74.6226
67.0336,66.7688
64.7135,119.102
62.6303,137.877
53.2464,50.7389
58.415,60.7743
49.9802,41.7646
68.7083,98.5824
63.056,160.696
58.7318,122.021
59.2549,141.702
55.0919,68.3663
51.686,130.214
58.6983,58.9149
63.3807,88.2595
58.6572,117.16
61.5566,86.5325
65.5343,170.677
63.6532,120.208
52.677,97.2549
71.1743,120.28
56.8321,55.1355
75.7988,93.0961
67.3993,143.182
65.991,143.737
67.6486,163.854
72.4398,121.406
55.8104,107.481
61.6293,72.4934
59.0767,28.2272
58.4233,61.4759
56.414,37.9166
56.6614,123.869
59.6458,96.9223
64.8684,31.6131
57.1943,102.851
69.022,138.484
64.4605,62.154
66.2941,52.7123
52.214,156.37
67.1071,138.896
66.3746,73.6304
56.6691,46.4001
69.1762,154.832
69.3116,97.8121
74.571,102.404
69.8156,97.5036
64.8584,114.532
62.2093,155.666
67.3289,64.0384
68.4065,120.882
70.0739,105.967
56.7833,70.4288
58.3371,62.4991
70.346,98.842
55.4531,104.604
71.2514,142.692
67.4018,152.707
51.53,87.8692
71.444,113.352
59.9611,151.502
74.7206,109.299
64.5348,78.5023
60.7141,48.3884
66.802,97.9935
59.2592,127.022
67.3053,178.798
63.671,55.8961
52.0448,137.764
65.5892,106.241
66.1883,131.189
51.5484,115.461
66.9019,38.5484
64.4388,44.5591
52.863,35.1222
68.6264,111.721
52.3936,115.02
75.6108,111.914
68.8085,36.6696
56.9571,46.8864
57.2924,109.329
59.8637,99.191
55.6319,108.813
50.6203,110.081
52.0289,107.341
70.8385,112.872
62.5792,111.088
74.8348,109.74
59.3052,129.865
68.2901,34.2373
63.3263,80.0689
56.5531,31.4551
54.4737,37.8115
55.75,37.5277
59.2603,43.0108
60.1647,52.7835
70.6127,116.669
63.8977,33.9612
52.2693,134.365
68.3708,177.902
56.5444,55.3883
63.1553,91.624
67.2232,159.274
64.3166,150.497
57.4132,67.1858
51.1148,106.502
52.6077,129.708
48.2148,43.8156
61.4926,69.5401
53.3582,45.6606
67.4531,66.442
69.6725,95.705
51.7085,157.504
67.4222,35.311
67.0347,83.2504
63.5589,36.8636
69.9853,114.85
66.7801,173.399
71.8291,91.7692
64.3211,71.1674
61.6046,90.0621
66.4011,46.1341
68.5566,150.338
68.1805,90.6812
61.2199,165.282
70.6605,154.86
61.5993,127.059
62.8396,87.734
58.2443,71.6886
56.0062,118.453
66.2212,160.285
67.8084,76.971
44.1017,42.6524
64.872,77.0479
56.5781,61.7473
68.5968,161.224
59.3255,91.4756
59.2437,75.328
68.5042,166.563
58.9045,68.6276
71.0951,89.9423
68.8714,100.079
65.3648,84.035
70.4729,131.358
58.7845,120.813
60.5112,104.219
62.5468,128.198
60.3572,58.0952
59.3335,124.002
56.0188,113.923
65.856,77.8241
67.6402,135.955
58.1107,81.5085
60.7053,169.166
55.5462,78.8919
69.0514,102.633
64.8622,-174.308
59.2825,160.775
64.627,83.4621
68.4483,132.194
57.5717,156.954
59.4399,40.8057
68.099,57.7733
47.9172,135.594
65.4978,154.647
65.5164,69.5442
56.9931,49.2124
69.4027,79.1059
56.812,69.708
54.7789,119.393
58.1732,74.4522
71.6796,125.855
53.6658,56.3903
77.5417,104.722
58.5301,122.705
60.6048,88.958
69.6297,153.036
52.9939,157.224
61.9843,81.4799
71.5162,87.5895
51.8041,54.5307
65.074,164.497
54.6597,60.4087
55.9432,75.731
67.9964,79.6044
53.6854,33.2691
56.1258,28.7597
67.7764,127.111
66.2685,151.834
58.4723,100.414
62.3321,80.4661
57.2339,55.9094
57.5745,59.8555
56.7028,42.0057
73.3252,113.118
44.553,135.287
70.9411,99.115
66.6928,56.7122
59.3197,128.208
63.9877,98.9705
68.8162,81.5555
60.8211,132.571
65.1299,47.0168
58.7889,92.0739
53.0252,96.8554
55.2071,108.118
69.6088,157.555
62.8021,123.408
63.5678,175.33
64.4957,42.5453
58.7238,134.45
55.0773,76.4439
66.5897,63.0399
59.2253,37.3616
58.0169,85.5582
69.5782,141.352
67.7887,44.4866
57.9601,34.9647
66.0777,47.7502
58.0792,140.136
56.9238,77.6971
59.8642,153.709
71.109,85.7974
54.5543,81.4497
65.3382,151.521
61.4041,78.1556
52.6283,87.6352
71.8555,139.645
62.8059,150.313
50.5066,130.004
68.6751,101
65.587,74.6028
52.5668,139.76
58.0053,69.1123
49.6592,42.7361
53.1191,88.2412
67.5492,162.955
60.0763,105.815
55.5166,50.2307
52.2953,139.086
52.8991,55.5952
67.1865,121.9
58.0899,98.0931
55.2286,88.6016
42.5094,47.8232
62.3719,142.849
63.4813,81.5509
67.9788,150.088
61.8291,107.768
67.9252,140.614
63.3626,67.6093
55.8201,123.177
57.7931,135.921
59.2432,124.004
65.1564,131.107
70.1099,77.1002
63.8642,56.6974
70.1261,129.279
53.5341,134.215
55.0719,108.416
57.1909,28.6459
61.2952,106.077
72.839,95.1115
73.943,55.6187
68.7783,175.136
68.2972,172.03
56.3346,131.046
44.3471,44.7277
70.2115,157.342
63.7047,31.3892
67.3947,35.2068
74.5366,95.841
54.1217,125.292
70.0943,108.187
55.5836,67.6247
63.8196,122.014
64.6494,115.371
56.6326,85.9322
72.5708,72.7242
70.4196,79.4697
65.8472,-171.988
68.2222,103.664
57.6052,137.675
72.8545,107.74
51.9951,135.486
54.6955,91.3906
59.9981,74.3974
57.671,114.872
61.9256,80.2873
68.8965,91.1606
65.5424,40.452
55.0407,123.79
51.067,104.692
59.2338,138.008
69.0198,85.3198
71.4846,107.543
66.501,173.877
65.7203,117.058
66.431,46.8942
69.1118,112.564
68.6047,142.867
67.4606,90.6044
65.1543,33.8676
53.7148,138.771
53.4214,92.5785
61.9773,171.369
68.3167,80.5547
71.48,125.641
71.286,75.4806
66.4784,107.464
65.1122,42.0713
72.758,54.8855
51.7039,57.051
51.3216,139.124
61.7173,126.104
71.0088,99.0919
68.2504,38.2594
51.5317,47.9016
68.3205,38.3838
64.7371,135.956
70.6434,116.225
51.7305,106.133
73.0122,127.189
63.3265,41.1761
58.8487,68.4195
59.307,43.3065
54.8527,118.583
59.6748,35.8815
70.906,68.8393
57.5534,113.482
67.3908,110.778
57.7251,111.334
66.8339,109.331
60.5111,44.0803
75.314,139.638
69.2241,90.7939
71.5671,117.819
62.9686,100.004
62.1122,73.5769
63.8647,135.698
55.5027,112.49
71.5767,54.7788
61.6094,139.33
55.6313,129.689
57.1624,37.5082
56.6135,66.7376
70.9039,157.394
54.1626,127.829
43.1474,42.4483
57.2938,77.425
51.6038,48.7031
66.2439,87.6592
61.5367,143.48
60.5273,162.485
51.9722,88.748
67.741,54.1027
62.2087,30.9853
62.2842,130.868
57.3045,63.2639
53.8002,34.9126
71.1852,123.159
66.7941,50.6139
61.2811,79.6778
66.4495,-171.588
64.4338,51.9639
68.5968,169.499
63.293,176.39
69.862,143.189
49.1765,85.6652
52.6902,85.8152
46.9423,48.1243
43.2524,131.235
58.7195,71.3536
68.4162,129.975
51.8437,136.921
69.4023,170.829
61.0146,48.6398
59.7666,97.555
69.1435,140.245
65.5737,154.449
76.4929,111.842
56.534,103.17
50.236,111.366
59.793,143.585
70.8517,137.294
52.1749,89.912
70.9529,81.3096
73.3443,89.5815
56.1871,110.799
70.882,57.1298
64.0707,52.8027
60.6091,37.6813
61.9988,73.8451
71.1578,95.9822
66.194,88.3459
72.1327,107.973
53.1108,49.9542
47.7891,45.4165
55.9439,66.5992
63.0682,93.4882
58.398,132.947
65.4067,105.532
69.0006,109.768
67.2156,135.782
56.6901,129.063
54.4285,78.0926
58.8527,109.943
60.2199,35.502
67.6587,156.666
67.4644,69.4501
56.2353,91.2517
67.7475,78.3398
65.7197,106.986
62.0271,82.8284
64.9248,144.295
64.8882,107.637
65.394,43.2549
59.4056,120.246
49.8408,138.394
58.0612,131.616
63.5291,119.26
66.4432,168.125
63.7924,113.517
55.6246,161.767
67.4118,84.1058
72.706,55.0294
62.4253,162.633
64.3607,176.929
55.0899,120.497
64.6475,142.987
57.1004,130.905
54.2583,44.2162
70.5444,125.905
69.8753,155.175
60.7415,82.0887
57.3509,74.9468
68.6469,60.2787
65.8533,94.0174
76.0999,63.1749
55.9031,84.2422
64.2535,147.971
59.2541,141.569
57.614,32.5057
60.6307,87.7867
71.2805,84.7709
68.6695,152.56
47.1752,45.2764
70.5659,152.664
67.2857,135.44
52.7424,50.2658
64.2188,93.2847
55.5861,70.3497
55.2415,110.105
67.4162,130.256
51.0556,48.1265
55.7367,50.459
66.7407,51.5607
56.129,55.2449
69.0315,138.705
64.4555,76.9016
52.9926,135.16
75.18,104.167
67.7032,-176.674
54.1377,91.9211
71.7506,144.677
67.5962,-177.946
65.9305,168.741
66.3211,41.9443
65.5732,108.239
55.4082,78.6152
60.7287,106.336
66.1836,127.719
43.086,132.82
51.6317,79.3822
63.8467,176.82
68.1197,140.727
55.7733,49.3514
60.3591,71.3321
55.4593,119.01
71.1873,94.2299
61.2871,54.9832
46.4457,48.9075
60.9662,71.1933
52.8188,102.378
64.8309,123.776
58.3365,32.2223
54.3638,41.7881
63.7201,68.3914
55.7244,66.6249
62.3727,112.536
49.9738,133.488
